,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
237,2.91,0.3067327481313794,0.5385119802052867,3.9968028886505634e-17,0.09693793245178217,0.4784300316060569,0.30673274813137935,0.07390405752795581,flu1,sub-A00053873
238,2.935,0.2877861553149205,0.5557747441858171,-9.006684287271583e-17,0.10670547196632159,0.45687503838887494,0.2877861553149204,0.0720368134114311,flu1,sub-A00054206
239,2.985,0.33303230538083023,0.5793293463566502,-9.992007221626408e-18,0.10127522340788085,0.47267751211815856,0.3330323053808302,0.08016652496915366,flu1,sub-A00054581
240,2.495,0.3016953652258528,0.5442616888189448,4.440892098500626e-18,0.09924616209588541,0.4759963168527541,0.30169536522585294,0.06545579488178593,flu1,sub-A00055076
241,2.61,0.3250550192893334,0.5773198865287157,-4.662936703425657e-17,0.09822236885477068,0.4842231348349719,0.3250550192893335,0.0759506609147011,flu1,sub-A00055122
242,3.75,0.2755310982986914,0.5838683356960459,5.10702591327572e-17,0.0973121581984265,0.4612258738049303,0.2755310982986915,0.06664701649778752,flu1,sub-A00055262
243,3.025,0.4024543131780342,0.5865752148510068,-5.995204332975846e-17,0.1084335262341833,0.4340124170608721,0.4024543131780343,0.10568849710888,flu1,sub-A00055267
244,2.625,0.30596799772612254,0.5387236039898201,4.4408920985006264e-17,0.1006432678828372,0.49775945252733245,0.3059679977261226,0.06843685565020272,flu1,sub-A00055462
245,2.62,0.26394619506675615,0.5764450826537991,1.3322676295501878e-17,0.10146649549849533,0.44028131160414646,0.26394619506675604,0.06899653043991058,flu1,sub-A00055612
246,3.9,0.25674926720083724,0.5893833238241257,3.8857805861880476e-17,0.09189165492419905,0.42844560272930804,0.2567492672008372,0.06611589305364905,flu1,sub-A00055624
247,2.34,0.312696027413009,0.5219765428248471,-8.049116928532385e-17,0.11416320822163212,0.5255526872754887,0.31269602741300917,0.06745563610339883,flu1,sub-A00055693
248,2.425,0.364705412006347,0.5740922019535152,5.773159728050814e-17,0.11205302814952284,0.5464158517469644,0.36470541200634693,0.08484791854593023,flu1,sub-A00055832
249,2.84,0.2954460230678481,0.5313718641422909,4.996003610813204e-18,0.10569268551333547,0.459112075150939,0.2954460230678481,0.06672646138648591,flu1,sub-A00055908
250,2.46,0.3309920796457766,0.5746030235664924,-5.412337245047638e-17,0.09991026185097623,0.46529421113411895,0.33099207964577665,0.07328647151514514,flu1,sub-A00055920
251,3.585,0.3315330859992279,0.5564083991498602,-5.10702591327572e-17,0.10343260941690463,0.47180703735817253,0.33153308599922804,0.08510783787273882,flu1,sub-A00056020
252,3.075,0.39859021117222904,0.5836199127300646,2.7200464103316335e-17,0.10444063030466362,0.48607495582201765,0.39859021117222926,0.10318527679197752,flu1,sub-A00056022
253,2.525,0.31219184420535967,0.6346070914091302,1.0103029524088925e-16,0.10051719491685634,0.4607529650315329,0.3121918442053596,0.07612835812484517,flu1,sub-A00056138
254,2.41,0.3507302683728261,0.5268930536160117,-3.2474023470285827e-17,0.1030933759805547,0.5106244092722831,0.3507302683728259,0.07686715845561506,flu1,sub-A00056198
255,3.28,0.37195417376558304,0.5459538213400621,9.992007221626408e-18,0.10822074080304547,0.4634461525884973,0.371954173765583,0.08201852843614679,flu1,sub-A00056295
256,3.375,0.28402930166845497,0.5381382926337933,3.524958103184872e-17,0.1006909583792083,0.435286531617341,0.28402930166845497,0.06602733642686552,flu1,sub-A00056307
257,3.17,0.37762877455993155,0.5621933651297776,0.0,0.10646059522970822,0.43914372881618924,0.3776287745599316,0.09380601778663882,flu1,sub-A00056420
258,3.28,0.3186424470863983,0.5236260821597757,-3.0808688933348097e-17,0.10814903109656918,0.5108937561271364,0.3186424470863984,0.069877330730833,flu1,sub-A00056605
259,3.245,0.26443196923839124,0.5345878281194107,-9.575673587391976e-17,0.10294347644922563,0.4515568798607752,0.26443196923839124,0.061134023798171,flu1,sub-A00056679
260,3.22,0.31992275254041663,0.5977837571007429,3.608224830031759e-17,0.09222477710449312,0.4716380104755354,0.3199227525404168,0.07345433862851793,flu1,sub-A00057076
261,2.465,0.3669178353529254,0.592835132701651,1.176836406102666e-16,0.10897052675581725,0.4140002376232158,0.3669178353529252,0.10739994745128174,flu1,sub-A00057405
262,2.59,0.3210787734053184,0.6236480323791309,-8.187894806610529e-18,0.09640698904749119,0.40397306175346387,0.32107877340531826,0.09236595400688637,flu1,sub-A00057725
263,2.36,0.2539361880474018,0.5241806148134371,5.2059051514063984e-17,0.09879713680127036,0.48811566338204904,0.2539361880474019,0.057982391997722524,flu1,sub-A00057809
264,3.46,0.30885182583379917,0.5557330139498162,-4.4686476741162553e-17,0.10191547771411566,0.4566564982067395,0.3088518258337993,0.06861472211441202,flu1,sub-A00057862
265,2.745,0.35361723584341265,0.5482537257406247,-2.3869795029440865e-17,0.10782087781707815,0.5030200578583301,0.3536172358434127,0.07377178604204451,flu1,sub-A00058004
266,3.33,0.27335874936399135,0.5360179960411066,-3.441691376337985e-17,0.09435720305037452,0.4593193485383574,0.2733587493639915,0.06184508057694938,flu1,sub-A00058215
267,3.05,0.31613046152523866,0.5492661193006846,-2.7478019859472624e-17,0.1006837791270521,0.4654719891205136,0.3161304615252387,0.0760747835961119,flu1,sub-A00058570
268,2.275,0.3276080116734634,0.5406676830312668,-1.4432899320127036e-16,0.10448536026256945,0.4989023346806395,0.32760801167346354,0.074928527540488,flu1,sub-A00059325
269,2.065,0.31148740550435766,0.5295741891747863,-4.440892098500626e-18,0.11417359059245712,0.5533702762983983,0.3114874055043578,0.06816492242879005,flu1,sub-A00059326
270,3.855,0.32057220764511724,0.5342649422297848,6.161737786669619e-17,0.10181746719647672,0.48849171177741235,0.32057220764511735,0.07058125158313232,flu1,sub-A00059327
271,3.035,0.35259960993635325,0.5116800923949076,-5.828670879282072e-17,0.11039937550614672,0.5205139979943354,0.35259960993635303,0.07304165159562724,flu1,sub-A00059865
272,4.015,0.32718098458383804,0.5285630886410576,4.3298697960381107e-17,0.10741663964197229,0.49955051570600023,0.32718098458383793,0.07465376987454281,flu1,sub-A00060099
273,2.995,0.31688300092770605,0.5600584536578883,4.107825191113079e-17,0.10218228137707892,0.5130243709681923,0.31688300092770594,0.0688891336782344,flu1,sub-A00060100
274,3.36,0.26566593701492336,0.5553104180703557,7.993605777301127e-17,0.10152854934253662,0.4581217076574695,0.2656659370149235,0.06143826813029883,flu1,sub-A00060384
275,2.0,0.2774525089859038,0.5454459247837061,-7.66053886991358e-17,0.09920238735389705,0.4671045449402722,0.27745250898590396,0.06522224886146323,flu1,sub-A00060429
276,3.35,0.3273990372600402,0.5374383016293619,7.438494264988549e-17,0.10227186530998233,0.5240870569283793,0.32739903726004044,0.07124455175432727,flu1,sub-A00060493
277,3.985,0.31710340227326483,0.5418708242779828,1.4432899320127036e-17,0.10367998317256653,0.5260070242808703,0.31710340227326467,0.06737031856149285,flu1,sub-A00060503
