,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
24,5.45,0.0015859624643449399,0.5273133185593036,7.771561172376095e-17,0.04752337343559423,0.6968668655502877,0.0015859624643449408,0.00767371786199957,bas1,sub-A00035945
25,4.87,0.0015455492514567237,0.5249782369613382,-3.497202527569243e-16,0.047573565042305095,0.7153476580921152,0.0015455492514567229,0.007713636779978093,bas1,sub-A00037125
26,4.84,0.0015859640226818714,0.5266036472834033,-1.2234657731369225e-15,0.047065764860987784,0.7033153447784298,0.0015859640226818707,0.00767494566612064,bas1,sub-A00037126
27,5.395,0.0016550008683004996,0.5212561694290432,8.326672684688674e-17,0.046351198472760514,0.6897693284718652,0.0016550008683004994,0.00771077089585589,bas1,sub-A00037368
28,5.76,0.001705391759562921,0.5320672681689098,7.549516567451064e-16,0.04811623900530966,0.6913824080069795,0.0017053917595629196,0.007778677013659982,bas1,sub-A00037458
29,5.195,0.00163964128062471,0.5307830224312284,-6.616929226765933e-16,0.047314025112087016,0.6911925674514714,0.0016396412806247095,0.007667857533795692,bas1,sub-A00037459
30,4.47,0.0014840608322787552,0.5235594921710358,1.2101430968414207e-16,0.0478674125225822,0.7065250760723096,0.0014840608322787547,0.007661496296284913,bas1,sub-A00037483
31,4.41,0.001703508722771911,0.5234584001156036,-1.5432100042289675e-16,0.04663315509087996,0.6861870405618169,0.0017035087227719116,0.007713548607910086,bas1,sub-A00038706
32,4.53,0.0015642475415347016,0.5199651311336718,-2.5923707624997405e-16,0.04760074710088679,0.7002414464710298,0.0015642475415347018,0.007683253687384051,bas1,sub-A00039075
33,5.65,0.0016810674176006833,0.5346448707749551,-8.382183835919932e-17,0.047576639519230274,0.6890137079109365,0.0016810674176006826,0.007761803652148211,bas1,sub-A00039866
34,5.68,0.0015568671243332299,0.5126558201558784,-2.8810287489022814e-16,0.04680525652961693,0.70974553114781,0.0015568671243332292,0.007669277141126895,bas1,sub-A00039943
35,5.145,0.0015501660895498991,0.5366406906530516,9.048317650695025e-17,0.047620021586987485,0.6970422728840548,0.0015500890711941905,0.007645487112780991,bas1,sub-A00040117
36,4.575,0.001684439351535487,0.5322827827275394,-4.529709940470639e-16,0.04821145389592102,0.692241250345707,0.001684439351535487,0.007828671690947834,bas1,sub-A00040798
37,4.875,0.0016457533260528278,0.5215683046750342,-3.9745984281580605e-16,0.04651376414778584,0.6937353001775669,0.0016457533260528284,0.007693481351650499,bas1,sub-A00040800
