,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
175,2.88,0.4301681578439325,0.5505785939392616,-1.1657341758564143e-17,0.105446326011106,0.4417021277790296,0.4301681578439323,0.10498853066055543,baseline,sub-371
176,2.205,0.38870951358720096,0.5260947527698646,8.104628079763643e-17,0.10907039067775698,0.4800310000132296,0.38870951358720085,0.0900090190970293,baseline,sub-373
177,2.295,0.2881189353572318,0.5707789598611925,8.569533971325427e-17,0.10532392217679382,0.3442069385273183,0.2881189353572318,0.11614260536008546,followup,sub-001
178,2.705,0.36874871054825925,0.5664908165405287,6.578071420904053e-17,0.11136661892978417,0.4356205780837638,0.36874871054825925,0.10033924098361108,followup,sub-002
179,3.87,0.29422776337166356,0.6098858069483526,8.68749516769185e-17,0.10701743907232183,0.29869997714750507,0.2942277633716637,0.11219149662498941,followup,sub-003
180,2.935,0.34640340669483954,0.5344630530952217,-2.320366121466577e-16,0.1022460546969219,0.4343453785525507,0.3464034066948396,0.08540470741730626,followup,sub-004
181,3.02,0.5215631873700951,0.5039722231820789,8.604228440844963e-18,0.1132704424148061,0.5432559344848336,0.5215631873700951,0.11824391176231595,followup,sub-005
182,2.41,0.25961513447924917,0.6322039163394895,-1.845745778439323e-17,0.09690844449016783,0.3056725029078785,0.2596151344792493,0.10279033637823984,followup,sub-006
183,2.545,0.4264414425675699,0.557238392322964,-9.43689570931383e-17,0.10752978051625585,0.3990994308896293,0.42644144256756966,0.12469622147293082,followup,sub-008
184,2.4,0.36690052926599753,0.5462817253738118,1.6653345369377347e-17,0.12079689603749502,0.5022277436011768,0.3669005292659976,0.08690620179351706,followup,sub-009
185,3.96,0.45015732580934553,0.6974064028194737,1.426636586643326e-16,0.10926109849045787,0.42663325447399403,0.4501573258093457,0.15101764163476647,followup,sub-010
186,2.81,0.35609061515643264,0.5792600523112937,6.88338275267597e-17,0.09873274722982897,0.46217449201712585,0.3560906151564329,0.08783906579320011,followup,sub-011
187,2.295,0.38572931420851975,0.49185667290690527,5.787037515858628e-17,0.10904488860703344,0.5289776936955003,0.3857293142085195,0.08320612870009189,followup,sub-012
188,3.215,0.41892276009674184,0.5775485922321331,6.827871601444713e-17,0.09735816392259135,0.3879906075171566,0.4189227600967418,0.10869023081103008,followup,sub-014
189,2.44,0.30678577268619145,0.5413820233378072,1.7763568394002505e-17,0.10814195351147828,0.46382509081065293,0.3067857726861915,0.07227388997328732,followup,sub-015
190,3.525,0.38818857375656357,0.5235386889504813,3.0309088572266773e-16,0.10639749708108265,0.43322019734283024,0.38818857375656357,0.08479455324063258,followup,sub-016
191,2.28,0.3216273641924734,0.6243030683733585,-3.594347042223944e-17,0.10181237068930898,0.35397122080763016,0.32162736419247334,0.10422620135161767,followup,sub-019
192,1.86,0.38172712032489714,0.5445997013929597,-1.3156142841808106e-16,0.11091703929934256,0.47117794099589505,0.3817271203248972,0.10367051788342078,followup,sub-020
193,1.77,0.3499689028005069,0.5098626742253203,-1.4627188349436436e-16,0.10781181469513648,0.4683831323065756,0.34996890280050696,0.08354285460988035,followup,sub-021
194,3.095,0.38236585479834934,0.5195862173517267,-5.995204332975846e-17,0.11615823027468031,0.45616219749216014,0.3823658547983491,0.08567755221112465,followup,sub-022
195,2.8,0.38662042197602714,0.5456244882425364,-7.716050021144837e-17,0.11261208582631893,0.44057747933516067,0.38662042197602714,0.10181530423903552,followup,sub-023
196,2.6,0.38191634035023425,0.6433617170324785,1.0401401961956935e-16,0.09794140441458829,0.39183516568175064,0.3819163403502341,0.1227577220686273,followup,sub-024
197,2.745,0.37420237893836855,0.5927559047269271,-3.141931159689193e-16,0.09621474210035906,0.39411089551232825,0.3742023789383687,0.11870956831200387,followup,sub-025
198,3.3,0.3473567981552796,0.5334202680247053,2.117750419472486e-16,0.11392576295663054,0.5000191706565353,0.3473567981552796,0.07684622997323654,followup,sub-026
199,3.3,0.4544061088015954,0.5354309081751041,1.214306433183765e-16,0.10369442201091494,0.47690702310402977,0.4544061088015954,0.11134535721206815,followup,sub-027
200,3.28,0.32938609363250576,0.5895633704429156,-2.7755575615628914e-17,0.09935718372797869,0.36393403084040343,0.3293860936325059,0.11239229299225424,followup,sub-029
201,1.835,0.3750445116454746,0.5929126347846744,8.43769498715119e-17,0.11363351838085003,0.46418470127331657,0.37504451164547437,0.10547415236108226,followup,sub-030
202,2.05,0.4095271725764883,0.5226006481767789,-6.661338147750939e-18,0.11969887813668567,0.47052481556572423,0.4095271725764884,0.09698110313154938,followup,sub-031
203,3.065,0.4515427531425714,0.609334107202158,1.4432899320127036e-16,0.10306278094570359,0.4064632809780132,0.45154275314257153,0.13103104928505147,followup,sub-032
204,2.77,0.4002152370477472,0.4793197211773906,2.220446049250313e-18,0.11839425970495973,0.5623399013431933,0.400215237047747,0.08283092156793402,followup,sub-034
205,3.92,0.2803385948424046,0.6185233500752527,3.3306690738754695e-17,0.092277554012691,0.4186359543327576,0.2803385948424047,0.0785146648624836,followup,sub-035
206,2.1,0.32307141160180264,0.6511731711654559,-2.4307379026256016e-16,0.10454435221776782,0.36556571344850775,0.3230714116018028,0.12499193132124395,followup,sub-036
207,2.52,0.40284864527562286,0.5307640350724292,-1.5432100042289675e-16,0.11402935629507599,0.5390634748985605,0.4028486452756231,0.08848982780530659,followup,sub-037
208,2.42,0.45013013338785623,0.5170071216787246,-6.439293542825907e-17,0.11201580420569252,0.5007309598903582,0.4501301333878561,0.1036725228298603,followup,sub-038
209,3.0,0.2882598015956017,0.5466803277084094,-1.3877787807814457e-17,0.10179564606191205,0.4565189387464291,0.28825980159560144,0.07179795789543214,followup,sub-040
210,3.065,0.3184940365721487,0.5143570259771868,-3.441691376337985e-17,0.10357967798615222,0.48952241415214864,0.31849403657214853,0.07249237058044428,followup,sub-041
211,2.61,0.31069714822889116,0.60475256450924,-1.1879386363489176e-16,0.10273875729163835,0.3967261052687176,0.3106971482288912,0.10615303099166562,followup,sub-042
212,4.39,0.4089861218010671,0.5758408784770659,-2.1371793224034264e-16,0.09924392057479331,0.34764581467066646,0.40898612180106714,0.1270209361883709,followup,sub-043
213,2.905,0.3521261611371902,0.5420431163542067,9.492406860545088e-17,0.11398744151667425,0.4326964298369681,0.3521261611371903,0.08694882218959218,followup,sub-044
214,2.23,0.48423439765225346,0.5802932602727787,-2.2315482794965644e-16,0.10336646290359067,0.4249005789026296,0.4842343976522534,0.136979531407171,followup,sub-046
215,2.57,0.37179575255164043,0.5283544097375397,-4.662936703425657e-17,0.11253739119472263,0.48849552402428364,0.3717957525516402,0.08238004223286742,followup,sub-047
216,2.895,0.4000610153033444,0.5033723563797374,-3.441691376337985e-17,0.11817485096141477,0.5527241546649801,0.4000610153033444,0.08505695259530063,followup,sub-048
217,3.005,0.37413610725716046,0.5820011134463903,-2.969846590872294e-17,0.11125048050347944,0.4560179460617541,0.37413610725716057,0.08933844599409074,followup,sub-049
218,2.535,0.3595425496870701,0.603695147926732,1.4988010832439614e-16,0.11047208367789384,0.42840953487376343,0.3595425496870701,0.11579551373282675,followup,sub-051
219,3.435,0.43906388480503084,0.5522845887942647,-8.770761894538737e-17,0.10646910081328574,0.4228348174623854,0.43906388480503045,0.11925197588657421,followup,sub-052
220,4.295,0.42593631875712457,0.5614538514075761,1.7541523789077474e-16,0.11219802964922668,0.4545484364351907,0.4259363187571246,0.1154174190208772,followup,sub-054
221,3.78,0.3640262669998426,0.48873899536375864,-1.9539925233402755e-16,0.11155044645622393,0.4959466371961145,0.3640262669998427,0.08232891612129735,followup,sub-055
222,2.735,0.3737368823296998,0.5227375795140149,9.769962616701378e-17,0.11143434372098003,0.4330431990275939,0.37373688232970015,0.10485176401305815,followup,sub-056
223,2.44,0.4947355715323207,0.49919206663428767,-1.4155343563970746e-17,0.12755914189384884,0.5815479893833655,0.4947355715323208,0.09939129604744765,followup,sub-057
224,2.515,0.3468699402240448,0.6380034065435578,1.4432899320127036e-17,0.09484316980881768,0.4086309182300729,0.34686994022404455,0.10885469122478442,followup,sub-058
225,2.79,0.37167638212588633,0.5592769923085908,-6.88338275267597e-17,0.10287679221334146,0.4289926174536761,0.37167638212588633,0.09823602389357937,followup,sub-059
226,2.17,0.2775778396168911,0.6252435273956454,-2.6534330288541243e-16,0.09868036555489428,0.33819790400948213,0.2775778396168911,0.11143454913308976,followup,sub-060
227,3.05,0.34775987763281685,0.6158251623849227,1.1990408665951691e-16,0.1070327416571386,0.4168504470257681,0.34775987763281685,0.10688197042507262,followup,sub-061
228,2.59,0.35886637034363394,0.51688522414584,1.1879386363489176e-16,0.10704944775000326,0.5107444418056647,0.35886637034363367,0.0845221789634138,followup,sub-062
229,3.735,0.36015422275329606,0.5188121825010245,-2.017830347256222e-16,0.1074825895342706,0.478269944931248,0.3601542227532959,0.08457015844905252,followup,sub-063
230,2.48,0.4400132869770884,0.5124452048703325,3.479855292809475e-17,0.11887818718848696,0.521933943443247,0.44001328697708825,0.09542880509881217,followup,sub-064
231,2.995,0.33972765400696914,0.5492483231726498,-1.1379786002407854e-16,0.10901605455192613,0.4783385594891265,0.3397276540069691,0.08368717332372105,followup,sub-065
232,2.095,0.3044078875724355,0.6396743625529459,-1.1435297153639113e-16,0.10626486106483729,0.3770435432823914,0.3044078875724356,0.10829790601392192,followup,sub-066
233,3.245,0.3935198384370554,0.5934209641075737,7.993605777301127e-17,0.11374195590456265,0.4216427807155666,0.39351983843705557,0.1069016221604823,followup,sub-067
234,2.97,0.45387094775241266,0.6052578422893231,5.995204332975846e-17,0.11454614168887994,0.48502562042090624,0.4538709477524127,0.12214553115276801,followup,sub-068
235,3.33,0.34121875235528365,0.6255066903064206,-2.7755575615628914e-17,0.09841879759876652,0.39499808412561754,0.34121875235528354,0.10678632204428712,followup,sub-069
236,3.65,0.4187470499066894,0.503837074707624,1.651109804434725e-16,0.10851746170669037,0.48984397561078635,0.4187470499066889,0.09079205668078326,followup,sub-070
237,2.045,0.3310594990437291,0.53353518672973,-2.0483614804334138e-16,0.11883492756619213,0.4276974550051795,0.3310594990437293,0.08155320292348031,followup,sub-071
238,2.4,0.4356687586304953,0.5600923796862356,1.27675647831893e-17,0.11280121945579656,0.49588194269774427,0.4356687586304952,0.10296628115083939,followup,sub-072
239,2.575,0.37918980286083726,0.4809612754166951,-2.42861286636753e-17,0.12291870741213834,0.5303644768409705,0.37918980286083703,0.07845383444931618,followup,sub-074
240,2.79,0.4074063779395996,0.5487269948871782,-1.0061396160665481e-16,0.10358988651220237,0.45580027796161826,0.40740637793959944,0.0945121400576301,followup,sub-075
241,2.085,0.3569539185763954,0.48001752944650206,3.885780586188048e-18,0.12110844889757502,0.5097680522951289,0.3569539185763952,0.07827602003560953,followup,sub-076
242,2.345,0.31156248410560644,0.5803678708512272,6.217248937900877e-17,0.10010071297357172,0.3794552503555215,0.31156248410560644,0.11450908990571249,followup,sub-077
243,3.055,0.3450911977291468,0.555243596086991,-2.4091839634365896e-16,0.11006934959467772,0.38976185691594967,0.3450911977291471,0.11511288851675613,followup,sub-079
244,3.58,0.32476445119480085,0.556408596815604,3.552713678800501e-17,0.10007552834032732,0.42956512538835995,0.32476445119480063,0.07762016408516512,followup,sub-080
245,1.825,0.32454790044155274,0.5900851060712665,7.438494264988549e-17,0.11889034645268459,0.4331513917084896,0.32454790044155274,0.11021188421749552,followup,sub-081
246,2.48,0.3671938306093046,0.6006530452846092,-2.6367796834847467e-17,0.10618408712510329,0.4083896431823888,0.3671938306093047,0.11421174994248333,followup,sub-082
247,2.265,0.5024905394111926,0.48368249709348304,3.097522238704187e-16,0.1253532940892872,0.5479334198788386,0.5024905394111928,0.11194568446600568,followup,sub-083
248,1.895,0.37153000316875245,0.5684357467299046,1.3933298959045713e-16,0.10415403892409072,0.38908198710374,0.37153000316875234,0.1151109068374941,followup,sub-084
249,2.07,0.3852773830403273,0.622648556177843,-1.0325074129013956e-16,0.1141740916881328,0.47175465128664057,0.38527738304032744,0.0967807882323405,followup,sub-085
250,2.63,0.3572901794820153,0.56859473110768,-1.5903944827755369e-16,0.10306133971869492,0.40204495199418455,0.35729017948201547,0.1085095376526771,followup,sub-086
251,2.845,0.364620853050345,0.5802354585169777,1.3322676295501878e-17,0.10913935078101185,0.35508495436052956,0.364620853050345,0.11607228891902559,followup,sub-087
252,3.615,0.45907562354566506,0.5196885115857993,-5.551115123125783e-17,0.11694397498527115,0.4760338778960873,0.4590756235456649,0.10572065041003048,followup,sub-088
253,2.585,0.34350822479096066,0.5917719579620981,1.4654943925052067e-16,0.09875036067653337,0.4050527095469267,0.34350822479096066,0.10402535625767653,followup,sub-089
254,3.045,0.4215718676468621,0.5711328726336875,5.2735593669694933e-17,0.10656235378509508,0.4325129634916415,0.42157186764686183,0.10835969310742637,followup,sub-090
255,2.49,0.3601050553911556,0.6226929378428242,-3.7192471324942746e-17,0.107110026558432,0.385154354855305,0.36010505539115556,0.09728156633330108,followup,sub-092
256,3.885,0.40063845626117106,0.5960102734167024,7.13318293321663e-17,0.09809481676569694,0.4568469291283389,0.4006384562611709,0.10148255607138701,followup,sub-094
257,2.595,0.5025649412421618,0.5841235437123149,-1.9206858326015208e-16,0.09703259322903676,0.41558616531459874,0.5025649412421619,0.13970297291009678,followup,sub-095
258,2.65,0.4507187902146979,0.5083020255636632,-1.4432899320127036e-17,0.11089737140495391,0.5130801649199821,0.45071879021469735,0.09826777938912487,followup,sub-097
259,2.585,0.4012106331207631,0.5099070285825248,2.1094237467877975e-17,0.11062337727498132,0.530220943001088,0.4012106331207632,0.08432362364478008,followup,sub-098
260,2.565,0.4035459220790127,0.5156193871902335,-6.439293542825907e-17,0.1086274132476929,0.525981544486825,0.4035459220790127,0.08420315413584988,followup,sub-099
261,2.475,0.30956448420089316,0.6292124511158138,6.994405055138486e-17,0.11605563128979797,0.3589295703529503,0.3095644842008931,0.11168297181293282,followup,sub-100
262,2.935,0.4557631804331806,0.5494382508637389,1.354472090042691e-16,0.11301847642511392,0.47750092648209097,0.4557631804331806,0.11391026146835877,followup,sub-101
263,2.945,0.3920009620438596,0.5330683343247332,-4.546363285840016e-16,0.10916385719040025,0.5330659860927038,0.39200096204385976,0.0896958588204836,followup,sub-105
264,2.435,0.4180229254686681,0.4519439742255251,1.7041923427996152e-16,0.12696979274954232,0.5172940905801726,0.41802292546866787,0.09400455344094115,followup,sub-106
265,3.21,0.366731676176117,0.4838868770713438,-8.368306048112118e-17,0.11290631436722996,0.5337865494051786,0.36673167617611696,0.08359654441588173,followup,sub-107
266,2.06,0.36391693507432143,0.6922397536694711,1.8873791418627663e-17,0.10203656578977731,0.35193172031432296,0.36391693507432127,0.1297365220208784,followup,sub-108
267,3.455,0.3701610117341889,0.5920569736707634,1.099120794378905e-16,0.105846508135442,0.4048092491510459,0.3701610117341888,0.1058336546146492,followup,sub-109
268,2.77,0.28281295297588654,0.5901279170806453,-1.116468029138673e-16,0.09196648434160386,0.3474750972595066,0.2828129529758862,0.10827437273355978,followup,sub-111
269,3.42,0.37311879498785816,0.5567374137067396,-1.8873791418627663e-17,0.1026641134045252,0.4387401728503255,0.37311879498785816,0.10541384246325439,followup,sub-112
270,2.65,0.30786534419845546,0.6373044468559076,1.63202784619898e-16,0.10063184410793369,0.387785811291418,0.30786534419845557,0.10929182695559257,followup,sub-113
271,2.385,0.3656117435176356,0.566239424870794,1.0880185641326534e-16,0.11207719208803518,0.4269159291694325,0.3656117435176356,0.11192257591060988,followup,sub-114
272,2.655,0.42961786469539764,0.42008189114233724,1.6542323066914832e-16,0.11709309748156688,0.57857787195979,0.42961786469539776,0.08054345888807397,followup,sub-115
273,2.35,0.47379437457164014,0.49209487257631773,-2.633310236532793e-17,0.11730389125612888,0.46108667466576225,0.47379437457164003,0.11851923299695824,followup,sub-117
274,3.245,0.4218380269092101,0.5761265020962568,2.703393064962256e-16,0.10626131578456537,0.415507451681413,0.4218380269092102,0.11846619143983339,followup,sub-118
275,2.665,0.4240888984034788,0.47331596066991577,-2.248201624865942e-17,0.11427853761214074,0.47035374384828144,0.4240888984034789,0.10064267015804833,followup,sub-119
276,2.985,0.40036339004245347,0.5360567775611588,1.9095836023552692e-16,0.10137235568901984,0.47175762737800264,0.40036339004245336,0.09723256872532615,followup,sub-120
277,2.785,0.38806877245294175,0.5480257428661213,-4.6074255521943994e-17,0.10203235140472891,0.45395841844602913,0.388068772452942,0.10137709015275251,followup,sub-121
278,2.495,0.430450785795777,0.5500490254909778,4.996003610813204e-18,0.10828315810011911,0.40597680060717,0.4304507857957768,0.12743391365046727,followup,sub-122
279,2.88,0.3798918927515034,0.5315527402606706,-5.662137425588298e-17,0.1176093438987029,0.4997571555370388,0.3798918927515033,0.0861837811246047,followup,sub-123
280,2.625,0.35774053298060055,0.5745079717946707,2.708944180085382e-16,0.10907018605520057,0.4297187522211895,0.3577405329806008,0.10586866698858009,followup,sub-124
281,2.555,0.4490976514280497,0.4731970305621522,-8.881784197001253e-17,0.11691282230396456,0.5274724313703283,0.4490976514280498,0.09549493184431593,followup,sub-125
282,3.04,0.47201857172399,0.5500049568369396,8.215650382226158e-17,0.09473631277008528,0.4464216742392204,0.4720185717239899,0.11880873920552977,followup,sub-126
283,2.855,0.3952730464095635,0.6549746365548995,2.19824158875781e-16,0.10478533743925707,0.41894555109442616,0.3952730464095635,0.126996438758,followup,sub-128
284,3.715,0.4250554598221827,0.49411137291586527,1.4155343563970746e-17,0.11432271373575807,0.5301880793781885,0.42505545982218285,0.09238572971420556,followup,sub-130
285,2.93,0.35310519405549895,0.558360191719862,4.440892098500626e-18,0.10358958448265715,0.4542986579583136,0.35310519405549884,0.08391880008221728,followup,sub-132
286,2.715,0.3507755457281266,0.5396494198862037,-3.2338715039159636e-16,0.1073506053805704,0.4097274412876129,0.35077554572812675,0.10996877730625661,followup,sub-133
287,2.96,0.3649567662456777,0.5738483211311131,1.2378986724570495e-16,0.10262205033296863,0.44068881548913047,0.36495676624567774,0.09622308214314115,followup,sub-134
288,2.705,0.3184344462297369,0.5676117158510813,-2.015054789694659e-16,0.10087091773132316,0.5231065816227056,0.318434446229737,0.07085312756418202,followup,sub-135
289,3.11,0.5201989871031713,0.5876084103723167,-4.5572269916083206e-17,0.09897976818433742,0.4798936648166458,0.5201989871031715,0.1464183103126972,followup,sub-136
290,2.195,0.46797700860458136,0.5383019439161426,-4.107825191113079e-17,0.1120422006135947,0.46747268577073875,0.4679770086045816,0.1195647115750277,followup,sub-137
291,2.115,0.4676470028183141,0.545494949659702,-1.8429702208777598e-16,0.10736192518950877,0.4719370091497918,0.4676470028183143,0.11602927708485507,followup,sub-138
292,2.785,0.47664061442909383,0.4959248942422012,2.1871393585115584e-16,0.11544601164782829,0.5052595469318725,0.47664061442909356,0.11472384357043745,followup,sub-139
293,3.15,0.4309732153718622,0.5423932542044168,2.4450927393893094e-16,0.10449409098253654,0.47475520870060817,0.4309732153718622,0.10186051052334022,followup,sub-140
294,3.86,0.35626549811320524,0.5015767554255516,2.76445533131664e-16,0.10378091541739744,0.44818576999005344,0.35626549811320557,0.08176669121341966,followup,sub-141
295,2.99,0.4282825888382593,0.5773540653749997,-7.577272143066693e-17,0.09661032990790075,0.421995490804881,0.42828258883825926,0.11578848817631351,followup,sub-142
296,3.89,0.3002241197268192,0.6191538029239197,-1.0352829704629585e-16,0.09910846265711423,0.335330800131781,0.3002241197268192,0.10747832525618012,followup,sub-143
297,2.245,0.4755606939902119,0.5148636857017856,-1.1143863609675008e-16,0.11895302401315364,0.4957711709240641,0.4755606939902119,0.10785188854757338,followup,sub-144
298,2.065,0.4377872263166312,0.5052392291410007,-1.0211883422206469e-16,0.11837659797198677,0.5270478698469463,0.4377872263166313,0.09749774469404668,followup,sub-146
299,2.595,0.26117402372706056,0.6372745572230852,8.548717289613706e-17,0.09148268758012922,0.3420726577517391,0.26117402372706044,0.10960585825595044,followup,sub-147
300,2.55,0.4132368804133286,0.5130727022381965,7.049916206369744e-17,0.11876727332643673,0.5247986516537739,0.41323688041332857,0.09297328200244041,followup,sub-148
301,2.425,0.51671894692609,0.5297430008390566,1.9984014443252817e-17,0.12003121541414156,0.49757518238638465,0.5167189469260897,0.12449260212024227,followup,sub-149
302,2.055,0.41085172347614146,0.5334893463717798,-1.3433698597964394e-16,0.11626847901430941,0.4423220652328022,0.4108517234761416,0.10824395677467523,followup,sub-150
303,3.105,0.31654340591855784,0.5647810026161603,9.43689570931383e-17,0.10937135912397201,0.4287236161591676,0.31654340591855795,0.08136898778024022,followup,sub-151
